@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297,0.005422,0.072216,0.081409,-0.000099,0.099968,-0.018559,0.931284,0.000047,0.007024,-0.000297,-0.000297,-0.000297,1.126889,3.802248,9.710184,9.990712,-10.478468,13.413438,-3.422726,1.048669,14146.505859,141.72821,-1.126889,-1.126889,-1.126889,-1.126592,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195,0.003764,0.05221,0.058312,-0.000062,0.071866,-0.013555,0.965818,0.000012,0.003648,-0.000195,-0.000195,-0.000195,0.960525,3.292614,8.700769,8.789016,-8.569483,11.861928,-3.072912,1.09133,8614.928711,111.524734,-0.960525,-0.960525,-0.960525,-0.96033,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254,0.004834,0.066344,0.072191,-0.000144,0.089887,-0.017696,1.042113,0.00003,0.005787,-0.000254,-0.000254,-0.000254,0.949425,3.22508,8.67061,8.399575,-9.207905,11.527287,-3.127711,1.171277,7576.282227,107.384476,-0.949425,-0.949425,-0.949425,-0.949171,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000531,0.009237,0.118703,0.127101,-0.000554,0.159386,-0.032285,1.080325,0.000297,0.018369,-0.000531,-0.000531,-0.000531,1.111661,3.677184,9.69985,9.164246,-12.330123,12.746186,-3.581941,1.209786,11195.3125,133.303879,-1.111661,-1.111661,-1.111661,-1.11113,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124,0.002528,0.037826,0.040295,-0.000056,0.050548,-0.010253,1.096375,0.000003,0.001848,-0.000124,-0.000124,-0.000124,0.753266,2.621776,7.387143,7.03051,-6.548193,9.664273,-2.633763,1.217884,3737.792725,75.62085,-0.753266,-0.753266,-0.753266,-0.753142,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434,0.007764,0.10383,0.106538,-0.000525,0.135272,-0.028733,1.187349,0.000153,0.013449,-0.000434,-0.000434,-0.000434,0.983518,3.271025,8.964713,8.133471,-10.73263,11.451986,-3.318516,1.299886,7216.262695,109.08387,-0.983518,-0.983518,-0.983518,-0.983084,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121,0.003067,0.047348,0.047552,-0.000105,0.060378,-0.012826,1.258961,0.000006,0.002679,-0.000121,-0.000121,-0.000121,0.731295,2.516054,7.291497,6.551706,-6.739826,9.187036,-2.635329,1.348248,2999.767578,69.884163,-0.731295,-0.731295,-0.731295,-0.731174,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185,0.004497,0.067256,0.0665,-0.000213,0.084606,-0.018106,1.310966,0.000023,0.005275,-0.000185,-0.000185,-0.000185,0.798752,2.703494,7.769876,6.846724,-7.940163,9.693859,-2.847136,1.392839,3686.375488,78.638275,-0.798752,-0.798752,-0.798752,-0.798567,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762,0.018159,0.018023,-0.000011,0.022591,-0.004568,1.3485,0,0.000369,0,0,0,0.524573,1.872904,5.740253,5.130187,-3.936381,7.151177,-2.020991,1.395457,1107.083374,42.064335,-0.524573,-0.524573,-0.524573,-0.524573,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001046,0.024383,0.023971,-0.00002,0.030055,-0.006084,1.395404,0,0.000653,0,0,0,0.562994,1.983992,6.041543,5.318513,-4.493974,7.468751,-2.150238,1.439937,1308.6073,46.262478,-0.562994,-0.562994,-0.562994,-0.562994,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001328,0.030483,0.029759,-0.00003,0.037299,-0.00754,1.442488,0.000001,0.001005,0,0,0,0.592292,2.065329,6.254273,5.438226,-4.947814,7.687289,-2.249063,1.485705,1459.95166,49.365555,-0.592292,-0.592292,-0.592292,-0.592292,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156,0.035558,0.034565,-0.000039,0.043281,-0.008716,1.48908,0.000002,0.001352,0,0,0,0.610702,2.112817,6.366805,5.486625,-5.253909,7.798938,-2.312313,1.532541,1538.828857,51.11869,-0.610702,-0.610702,-0.610702,-0.610702,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001703,0.038784,0.037641,-0.000045,0.047067,-0.009426,1.534568,0.000002,0.001596,0,0,0,0.617043,2.123958,6.372329,5.463436,-5.380993,7.799909,-2.336473,-1.561388,1533.442871,51.373112,-0.617043,-0.617043,-0.617043,-0.617043,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001733,0.039647,0.038509,-0.000045,0.048074,-0.009565,-1.563089,0.000002,0.001661,0,0,0,0.610841,2.098053,6.269637,5.370554,-5.315622,7.690541,-2.319987,-1.513155,1445.180786,50.105339,-0.610841,-0.610841,-0.610841,-0.610841,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165,0.038066,0.037071,-0.000039,0.046206,-0.009135,-1.520902,0.000002,0.001531,0,0,0,0.592388,2.036257,6.063375,5.211755,-5.064379,7.475164,-2.26341,-1.464617,1288.037964,47.41991,-0.592388,-0.592388,-0.592388,-0.592388,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371,0.008691,0.12341,0.11927,-0.000599,0.150795,-0.031525,-1.462256,0.000236,0.01662,-0.000371,-0.000371,-0.000371,0.84744,2.767407,7.676073,6.525238,-9.231238,9.567526,-3.042288,-1.404485,3385.16626,79.503693,-0.84744,-0.84744,-0.84744,-0.847069,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309,0.007358,0.105347,0.102536,-0.000438,0.129576,-0.02704,-1.414263,0.000129,0.012264,-0.000309,-0.000309,-0.000309,0.78753,2.590859,7.16716,6.175307,-8.179443,9.039636,-2.864329,-1.354054,2701.906738,70.852188,-0.78753,-0.78753,-0.78753,-0.787221,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001832,0.027743,0.325838,0.314639,-0.005346,0.402656,-0.088018,-1.396318,0.011917,0.120381,-0.001832,-0.001832,-0.001832,1.158967,3.60578,9.28128,7.834076,-15.469471,11.767218,-3.933142,-1.33883,7564.231445,123.250648,-1.158967,-1.158967,-1.158967,-1.157135,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001439,0.022172,0.262419,0.256186,-0.003537,0.327815,-0.071629,-1.343651,0.005236,0.079778,-0.001439,-0.001439,-0.001439,1.053655,3.316366,8.521983,7.340152,-13.236146,10.978373,-3.638221,-1.286845,5755.359375,106.822411,-1.053655,-1.053655,-1.053655,-1.052216,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004151,0.053764,0.56852,0.561469,-0.019598,0.724379,-0.16291,-1.271591,0.124095,0.393641,-0.004151,-0.004151,-0.004151,1.34798,4.076657,9.709318,8.411402,-19.765621,12.860588,-4.449186,-1.214466,10599.602539,149.814148,-1.34798,-1.34798,-1.34798,-1.343829,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013767,0.157576,1.482094,1.461327,-0.152248,1.902087,-0.440761,-1.251807,5.860748,2.744468,-0.013767,-0.013767,-0.013767,1.89577,5.420546,11.906588,10.090096,-34.111485,15.959625,-5.869528,-1.190827,24256.851563,238.255966,-1.89577,-1.89577,-1.89577,-1.882002,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041115,0.421191,3.501748,3.443459,-0.993422,4.535188,-1.091729,-1.228578,187.715729,15.831095,-0.041115,-0.041115,-0.041115,2.61007,7.04579,14.202641,11.706451,-56.156132,19.300632,-7.594182,-1.164653,49563.007813,361.665527,-2.61007,-2.61007,-2.61007,-2.568955,0,0,0,0,0,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238,0.002461,-0,0.003104,-0.000643,-1.178238,0,0.000007,0,0,0.076306,0.728341,5.423477,5.453094,-2.848507,7.261427,-1.808332,-1.1352,1223.059326,41.130264,-0.076306,-0.076306,-0.076306,3.054405,7.983681,14.822605,12.379895,-71.294449,20.996019,-8.616125,-1.078127,67196.039063,438.439575,-3.054405,-3.054405,-3.054405,-2.978099,0.35,3.5,0,3.5,1.106797,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173,0.013777,0.015009,-0.000007,0.018766,-0.003757,-1.027587,0,0.000254,0,0,0.119753,1.081067,7.28088,7.521466,-6.096722,10.123096,-2.60163,-1.030465,4580.067871,80.959335,-0.119753,-0.119753,-0.119753,3.420323,8.730846,15.087705,12.846947,-84.414345,22.277517,-9.430571,-0.987515,82967.875,502.701416,-3.420323,-3.420323,-3.420323,-3.30057,0.727778,7.277778,0,7.277778,2.301435,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000024,0.002524,0.128058,0.14061,-0.000669,0.176247,-0.035637,-0.991572,0.000444,0.022447,-0.000024,-0.000024,0.270864,2.207031,13.011138,13.425983,-23.917015,18.458738,-5.032754,-0.982544,49737.441406,275.92511,-0.270864,-0.270864,-0.27084,4.414068,10.677934,16.858097,13.852836,-122.659615,25.399906,-11.547071,-0.948924,130980.0625,682.539551,-4.414068,-4.414068,-4.414044,-4.143204,1.119006,7.611111,0,11.190059,2.543317,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009,0.000011,-0,0.000013,-0.000002,-0.804889,0,0,0,0.000336,0.023367,0.828893,0.916111,-0.032426,1.154102,-0.237991,-0.949581,0.81321,0.968962,-0.000336,-0.000336,0.560656,4.125041,21.217857,21.777077,-79.207428,30.776609,-8.999533,-0.926372,375158.25,791.07074,-0.560656,-0.560656,-0.56032,5.582424,12.801932,18.457115,14.466037,-170.742249,28.354515,-13.888478,-0.907181,186714.6875,892.235229,-5.582424,-5.582424,-5.582088,-5.021768,2.12807,14.026316,0,21.280703,4.445332,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221,0.002564,-0,0.003096,-0.000532,-0.80073,0,0.000007,0,0.003034,0.150242,3.815798,4.236487,-0.860056,5.388415,-1.151928,-0.892,383.868805,21.388044,-0.003034,-0.003034,1.063488,7.075992,31.766056,32.163612,-222.334885,47.096622,-14.933009,-0.860865,1990206,1923.837524,-1.063488,-1.063488,-1.060454,6.921065,15.059492,19.871389,14.620353,-227.957977,31.033442,-16.413088,-0.862264,240599.4375,1125.586548,-6.921065,-6.921065,-6.918031,-5.857577,3.521053,24.789474,0,35.210526,8.159101,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002258,0.002607,-0,0.003147,-0.000541,-0.770402,0,0.000007,0,0.003218,0.161865,4.131826,4.623418,-0.937172,5.856049,-1.23263,-0.721252,537.065247,25.124687,-0.003218,-0.003218,1.07428,7.094578,31.564396,31.794676,-228.49852,46.920681,-15.126004,-0.714405,1945879.625,1924.895508,-1.07428,-1.07428,-1.071061,6.959383,15.179086,19.944157,14.944583,-229.368164,31.355478,-16.410896,-0.757361,254789.859375,1140.813232,-6.959383,-6.959383,-6.956165,-5.885103,3.555263,18,0,35.552631,7.495894,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000008,0.029082,0.033357,-0.000005,0.040483,-0.007126,-0.711835,0.000001,0.001133,0,0.013957,0.535374,10.895295,11.822219,-9.198347,15.306807,-3.484588,-0.619465,24676.640625,176.558258,-0.013957,-0.013957,1.714177,10.448507,42.879791,41.237301,-478.813904,63.137886,-21.900585,-0.630061,6148672.5,3615.770752,-1.714177,-1.714177,-1.70022,8.288812,17.310036,21.476871,14.889054,-286.473816,33.593899,-18.704844,-0.70614,303170.34375,1367.579224,-8.288812,-8.288812,-8.274855,-6.574635,5.014181,28.5,0,50.141811,9.552873,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000091,0.134533,0.147395,-0.000734,0.184738,-0.037343,-0.570392,0.000536,0.02466,0,0.042864,1.312351,22.771416,23.322538,-53.770706,31.142332,-7.819794,-0.495911,412863.90625,759.023621,-0.042864,-0.042864,2.520591,14.330661,55.741264,50.37677,-866.952576,79.986328,-29.609556,-0.538707,15241199,6005.628906,-2.520591,-2.520591,-2.477727,9.688985,19.440184,23.077488,14.589942,-345.385437,35.529774,-20.939833,-0.652421,339395.9375,1594.408203,-9.688985,-9.688985,-9.64612,-7.168394,6.488596,35.736843,0,64.885963,12.060936,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000565,0.000618,-0,0.000774,-0.000156,-0.566695,0,0,0,0.004923,0.217166,5.540311,5.658223,-2.468588,7.405673,-1.74745,-0.441779,1341.123169,41.889832,-0.004923,-0.004923,1.337529,8.513158,39.066467,36.167946,-330.36203,54.343925,-18.17598,-0.481212,3439791.75,2629.568359,-1.337529,-1.337529,-1.332606,7.823351,16.734348,22.255297,15.797354,-265.4245,33.503895,-17.706541,-0.600761,327231.90625,1311.254395,-7.823351,-7.823351,-7.818429,-6.485822,3.990497,25.210526,0,39.904968,8.770257,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001463,0.001454,-0,0.001922,-0.000468,-0.384552,0,0.000003,0,0.010823,0.406734,9.571588,9.161427,-8.955458,12.318723,-3.157296,-0.312118,10051.125,119.753571,-0.010823,-0.010823,1.808778,10.987288,49.579453,43.582718,-527.090881,66.556396,-22.973677,-0.389972,7612661,4007.816895,-1.808778,-1.808778,-1.797955,8.964223,18.58667,24.206059,16.022747,-313.028992,35.478123,-19.455374,-0.545525,387363.25,1508.844482,-8.964223,-8.964223,-8.9534,-7.155445,4.79079,26.25,0,47.907894,10.157702,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000823,0.046275,1.60398,1.543701,-0.211524,2.042502,-0.4988,-0.283791,7.695012,3.229109,-0.000823,-0.000823,0.878186,6.008643,31.826319,28.705585,-171.205826,41.819443,-13.113858,-0.345905,1243295.125,1508.833862,-0.878186,-0.878186,-0.877363,7.07686,15.694432,23.025564,16.758913,-231.532043,32.945583,-16.18667,-0.500163,338996.40625,1206.989258,-7.07686,-7.07686,-7.076037,-6.198674,3.31769,22.361111,0,33.176899,7.505034,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001306,0.06753,2.261576,2.081997,-0.462296,2.799392,-0.717395,-0.155394,26.805405,6.183895,-0.001306,-0.001306,1.094576,7.298715,38.647785,33.8423,-238.812866,49.329117,-15.486817,-0.259585,2405765.75,2100.552734,-1.094576,-1.094576,-1.09327,7.951488,17.237442,25.123827,17.439659,-266.984863,34.912209,-17.472548,-0.444665,417307.15625,1372.081299,-7.951488,-7.951488,-7.950182,-6.856912,3.693713,22.805555,0,36.937134,7.539775,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001532,0.078055,2.608069,2.362232,-0.613732,3.185495,-0.823263,-0.026373,44.83683,8.035069,-0.001532,-0.001532,1.269782,8.370997,44.615093,38.599594,-289.614166,55.689259,-17.089664,-0.175938,3945905.75,2648.385742,-1.269782,-1.269782,-1.26825,8.779716,18.693909,27.227913,18.187735,-298.960754,36.722084,-18.534349,-0.388148,505001.78125,1526.636719,-8.779716,-8.779716,-8.778184,-7.509934,4.739766,19.055555,0,47.397663,7.182244,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005704,0.295292,0.270936,-0.00691,0.360241,-0.089305,-0.016742,0.007417,0.101045,0,0,0.55849,4.164127,25.748497,22.882338,-78.798775,31.920383,-9.038047,-0.149579,439195,838.796509,-0.55849,-0.55849,-0.55849,6.763499,15.46446,25.316195,18.425877,-212.935699,33.618427,-15.192551,-0.351493,404446.71875,1191.255737,-6.763499,-6.763499,-6.763499,-6.205009,1.803216,10.421053,0,18.032164,3.858777,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005102,0.275999,0.257068,-0.0055,0.338394,-0.081326,0.102246,0.005821,0.088083,0,0,0.601573,4.500091,28.118404,25.115498,-82.714233,34.485416,-9.369919,-0.076417,606594.4375,961.645203,-0.601573,-0.601573,-0.601573,7.328891,16.576584,27.24568,19.462948,-232.950531,35.330387,-15.867438,-0.296582,496466.875,1310.608643,-7.328891,-7.328891,-7.328891,-6.727318,2.54269,14.315789,0,25.426901,4.83584,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003572,0.21343,0.206753,-0.002481,0.265658,-0.058905,0.208318,0.002252,0.052671,0,0,0.610076,4.623859,29.299097,26.591286,-75.725891,35.767849,-9.176563,-0.010491,714167.5,1010.000061,-0.610076,-0.610076,-0.610076,7.812141,17.557259,29.035168,20.578608,-248.008728,36.893009,-16.3144,-0.241711,599440.625,1415.51416,-7.812141,-7.812141,-7.812141,-7.202065,2.570468,10.815789,0,25.704678,4.240064,0,'class 1'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014124,0.013692,-0.000011,0.017636,-0.003943,0.221267,0,0.000233,0,0,0.241521,2.064454,14.995979,13.827355,-16.842699,18.283958,-4.456603,0.002616,49436.828125,258.566559,-0.241521,-0.241521,-0.241521,5.869967,14.168854,26.092541,19.751244,-168.405609,32.937866,-13.186622,-0.214722,414975.0625,1063.734131,-5.869967,-5.869967,-5.869967,-5.628446,0.363158,3.631579,0,3.631579,1.148406,0,'class 1'
